txId,timestep,label,xgboost_probability,graphsage_probability,risk_score,risk_level,alert_priority,agreement_category,model_agreement,model_disagreement,evidence_type,fraud_alert
73028575,42,0,1.7224738e-05,0.006343837,0.0006498859642,LOW,LOW,BOTH_LOW,0.993673387738,0.006326612262000042,LOW_SIGNAL,False
24522913,46,0,2.2339193e-05,0.00628775,0.0006488802737000001,LOW,LOW,BOTH_LOW,0.993734589193,0.006265410807000049,LOW_SIGNAL,False
41319424,42,0,0.0003598716,0.003241175,0.00064800194,LOW,LOW,BOTH_LOW,0.9971186966,0.002881303400000035,LOW_SIGNAL,False
94287105,43,0,4.5679146e-05,0.0060683433,0.0006479455614000001,LOW,LOW,BOTH_LOW,0.993977335846,0.00602266415399999,LOW_SIGNAL,False
156299668,45,0,0.0007190213,4.438108e-12,0.0006471191704438108,LOW,LOW,BOTH_LOW,0.9992809787044381,0.0007190212955618946,LOW_SIGNAL,False
3316485,48,0,0.00071656896,1.219008e-35,0.0006449120639999999,LOW,LOW,BOTH_LOW,0.99928343104,0.0007165689600000524,LOW_SIGNAL,False
155597300,45,0,6.802685e-05,0.0058354605,0.000644770215,LOW,LOW,BOTH_LOW,0.99423256635,0.005767433649999987,LOW_SIGNAL,False
155655694,45,0,1.7786573e-05,0.006280949,0.0006441028157000001,LOW,LOW,BOTH_LOW,0.993736837573,0.00626316242699998,LOW_SIGNAL,False
105843745,44,0,0.0007133305,3.947463e-12,0.0006419974503947464,LOW,LOW,BOTH_LOW,0.9992866695039475,0.0007133304960524889,LOW_SIGNAL,False
73026178,42,0,3.5806246e-05,0.006090606,0.0006412862214,LOW,LOW,BOTH_LOW,0.993945200246,0.006054799754000029,LOW_SIGNAL,False
155821951,45,0,7.6534634e-05,0.005712376,0.0006401187706,LOW,LOW,BOTH_LOW,0.994364158634,0.005635841366000038,LOW_SIGNAL,False
94549932,43,0,5.044579e-05,0.0059419028,0.000639591491,LOW,LOW,BOTH_LOW,0.99410854299,0.005891457010000045,LOW_SIGNAL,False
21727261,42,0,2.4706831e-05,0.006160288,0.0006382649479000001,LOW,LOW,BOTH_LOW,0.993864418831,0.006135581169000037,LOW_SIGNAL,False
94255780,43,0,4.7712532e-05,0.005943992,0.0006373404788000001,LOW,LOW,BOTH_LOW,0.994103720532,0.005896279467999976,LOW_SIGNAL,False
218562519,47,0,9.830373e-05,0.0054796743,0.000636440787,LOW,LOW,BOTH_LOW,0.99461862943,0.005381370569999988,LOW_SIGNAL,False
164690577,45,0,0.0006328642,0.0006631813,0.00063589591,LOW,LOW,BOTH_LOW,0.9999696829,3.03171000000102e-05,LOW_SIGNAL,False
94244157,43,0,8.39223e-05,0.005588753,0.00063440537,LOW,LOW,BOTH_LOW,0.9944951693,0.005504830699999963,LOW_SIGNAL,False
44496706,45,0,1.5927868e-05,0.006192693,0.0006336043812000001,LOW,LOW,BOTH_LOW,0.993823234868,0.0061767651320000505,LOW_SIGNAL,False
155822523,45,0,0.0001253913,0.0051955697,0.0006324091400000001,LOW,LOW,BOTH_LOW,0.9949298216,0.005070178400000014,LOW_SIGNAL,False
91961268,43,0,7.584558e-05,0.0056209527,0.000630356292,LOW,LOW,BOTH_LOW,0.99445489288,0.0055451071200000035,LOW_SIGNAL,False
2106136,48,0,0.00021397769,0.004376656,0.000630245521,LOW,LOW,BOTH_LOW,0.99583732169,0.004162678309999945,LOW_SIGNAL,False
105594792,44,0,0.00027909462,0.003784472,0.0006296323580000001,LOW,LOW,BOTH_LOW,0.99649462262,0.0035053773800000076,LOW_SIGNAL,False
195437283,46,0,5.2879564e-05,0.0058174655,0.0006293381576,LOW,LOW,BOTH_LOW,0.994235414064,0.005764585936000044,LOW_SIGNAL,False
195569888,46,0,7.977153e-05,0.005574337,0.0006292280770000001,LOW,LOW,BOTH_LOW,0.99450543453,0.005494565470000046,LOW_SIGNAL,False
195437322,46,0,0.00011102922,0.005291978,0.000629124098,LOW,LOW,BOTH_LOW,0.99481905122,0.005180948779999972,LOW_SIGNAL,False
66437629,46,0,0.0006959822,7.435151e-06,0.0006271274951,LOW,LOW,BOTH_LOW,0.999311452951,0.0006885470490000101,LOW_SIGNAL,False
73489481,42,0,0.00010223939,0.0053275866,0.000624774111,LOW,LOW,BOTH_LOW,0.99477465279,0.005225347210000009,LOW_SIGNAL,False
195543834,46,0,0.000693891,7.814344e-16,0.0006245019000000781,LOW,LOW,BOTH_LOW,0.9993061090000008,0.0006938909999991694,LOW_SIGNAL,False
219850349,47,0,0.0006927163,5.8356363e-06,0.00062402823363,LOW,LOW,BOTH_LOW,0.9993131193363,0.0006868806637000402,LOW_SIGNAL,False
156138154,45,0,0.0006930005,5.588347e-07,0.0006237563334699999,LOW,LOW,BOTH_LOW,0.9993075583347,0.0006924416653000254,LOW_SIGNAL,False
105435872,44,0,0.00029189722,0.0035891964,0.000621627138,LOW,LOW,BOTH_LOW,0.99670270082,0.0032972991799999907,LOW_SIGNAL,False
53714703,42,0,8.568664e-05,0.005444041,0.000621522076,LOW,LOW,BOTH_LOW,0.99464164564,0.005358354359999984,LOW_SIGNAL,False
195419665,46,0,3.4026507e-05,0.0058965213,0.0006202759863,LOW,LOW,BOTH_LOW,0.994137505207,0.00586249479300005,LOW_SIGNAL,False
157578987,49,0,0.00042427322,0.0023757243,0.000619418328,LOW,LOW,BOTH_LOW,0.99804854892,0.001951451080000055,LOW_SIGNAL,False
94071918,43,0,0.0006875713,4.502233e-07,0.00061885919233,LOW,LOW,BOTH_LOW,0.9993128789233,0.0006871210766999925,LOW_SIGNAL,False
94072391,43,0,4.4295553e-05,0.005777408,0.0006176067977000001,LOW,LOW,BOTH_LOW,0.994266887553,0.005733112447000033,LOW_SIGNAL,False
159049871,49,1,0.00068499247,1.1898969e-06,0.00061661221269,LOW,LOW,BOTH_LOW,0.9993161974269,0.0006838025730999675,LOW_SIGNAL,False
194341524,46,0,0.0006836623,5.2493665e-08,0.0006153013193665,LOW,LOW,BOTH_LOW,0.999316390193665,0.0006836098063349727,LOW_SIGNAL,False
94906493,43,0,0.00060745527,0.0006759768,0.000614307423,LOW,LOW,BOTH_LOW,0.99993147847,6.852153000003192e-05,LOW_SIGNAL,False
164849067,45,0,0.00016745894,0.0046327314,0.0006139861860000001,LOW,LOW,BOTH_LOW,0.99553472754,0.004465272459999947,LOW_SIGNAL,False
73080342,42,0,5.6202705e-05,0.005629648,0.0006135472345,LOW,LOW,BOTH_LOW,0.994426554705,0.005573445295000035,LOW_SIGNAL,False
73244914,42,0,7.6190004e-06,0.0060599428,0.0006128513803600001,LOW,LOW,BOTH_LOW,0.9939476762004,0.006052323799599968,LOW_SIGNAL,False
73024104,42,0,4.7639198e-05,0.0056947824,0.0006123535182,LOW,LOW,BOTH_LOW,0.994352856798,0.005647143201999993,LOW_SIGNAL,False
106000120,44,0,0.0006794912,1.0272306e-06,0.0006116448030600001,LOW,LOW,BOTH_LOW,0.9993215360306,0.0006784639693999672,LOW_SIGNAL,False
70823507,42,0,0.00067922927,4.0812267e-07,0.0006113471552669999,LOW,LOW,BOTH_LOW,0.99932117885267,0.0006788211473299777,LOW_SIGNAL,False
72999519,42,0,0.00067856093,1.5654311e-07,0.0006107204913110001,LOW,LOW,BOTH_LOW,0.99932159561311,0.0006784043868900413,LOW_SIGNAL,False
94360794,43,0,0.0001300436,0.0049295505,0.00060999429,LOW,LOW,BOTH_LOW,0.9952004931,0.004799506899999972,LOW_SIGNAL,False
155694140,48,0,0.00058686244,0.0008143592,0.0006096121160000001,LOW,LOW,BOTH_LOW,0.99977250324,0.00022749676000000107,LOW_SIGNAL,False
73211242,42,0,2.9745574e-06,0.0060635745,0.0006090345516600001,LOW,LOW,BOTH_LOW,0.9939394000574,0.006060599942599998,LOW_SIGNAL,False
38054506,43,0,8.561632e-05,0.005294336,0.000606488288,LOW,LOW,BOTH_LOW,0.99479128032,0.005208719680000029,LOW_SIGNAL,False
2218993,48,0,0.00067387224,3.0371037e-08,0.0006064880531037,LOW,LOW,BOTH_LOW,0.999326158131037,0.000673841868963021,LOW_SIGNAL,False
94953856,43,0,1.5758784e-05,0.005921838,0.0006063667056,LOW,LOW,BOTH_LOW,0.994093920784,0.005906079215999949,LOW_SIGNAL,False
91952738,43,0,0.0006723342,2.7989656e-06,0.0006053806765600001,LOW,LOW,BOTH_LOW,0.9993304647656,0.0006695352344000538,LOW_SIGNAL,False
66420365,46,0,0.0006696376,9.923853e-06,0.0006036662253000001,LOW,LOW,BOTH_LOW,0.999340286253,0.0006597137470000236,LOW_SIGNAL,False
4657094,48,0,0.0006675784,6.0698324e-07,0.000600881258324,LOW,LOW,BOTH_LOW,0.99933302858324,0.0006669714167599761,LOW_SIGNAL,False
72292510,42,0,7.769413e-05,0.0053064837,0.0006005730870000001,LOW,LOW,BOTH_LOW,0.99477121043,0.005228789569999948,LOW_SIGNAL,False
106043152,44,0,7.4741525e-05,0.00531909,0.0005991763725,LOW,LOW,BOTH_LOW,0.994755651525,0.005244348474999994,LOW_SIGNAL,False
73386944,42,0,0.0006501696,0.00011647488,0.0005968001280000001,LOW,LOW,BOTH_LOW,0.99946630528,0.0005336947199999775,LOW_SIGNAL,False
9461936,48,0,0.00011015131,0.0049727946,0.000596415639,LOW,LOW,BOTH_LOW,0.99513735671,0.004862643289999968,LOW_SIGNAL,False
73023889,42,0,4.833693e-05,0.005509185,0.000594421737,LOW,LOW,BOTH_LOW,0.99453915193,0.005460848070000024,LOW_SIGNAL,False
94286797,43,0,0.00065547886,3.9036284e-05,0.0005938346024,LOW,LOW,BOTH_LOW,0.999383557424,0.0006164425760000203,LOW_SIGNAL,False
156187320,45,0,7.908177e-06,0.005852803,0.0005923976593,LOW,LOW,BOTH_LOW,0.994155105177,0.005844894822999991,LOW_SIGNAL,False
194020062,49,0,0.00028774265,0.0033293571,0.000591904095,LOW,LOW,BOTH_LOW,0.99695838555,0.003041614449999952,LOW_SIGNAL,False
14323677,44,0,3.3126635e-05,0.0056147403,0.0005912880014999999,LOW,LOW,BOTH_LOW,0.994418386335,0.005581613664999985,LOW_SIGNAL,False
3332425,48,0,0.00065649545,2.584255e-09,0.0005908461634255,LOW,LOW,BOTH_LOW,0.999343507134255,0.0006564928657449842,LOW_SIGNAL,False
157605714,49,0,0.00065634126,1.1745924e-07,0.000590718879924,LOW,LOW,BOTH_LOW,0.99934377619924,0.0006562238007600252,LOW_SIGNAL,False
99198428,42,0,0.00036095906,0.0026571455,0.0005905777039999999,LOW,LOW,BOTH_LOW,0.99770381356,0.0022961864399999588,LOW_SIGNAL,False
218032920,47,0,0.00027736722,0.0034051924,0.000590149738,LOW,LOW,BOTH_LOW,0.99687217482,0.003127825179999988,LOW_SIGNAL,False
3287373,48,0,0.00010394734,0.0049608676,0.000589639366,LOW,LOW,BOTH_LOW,0.99514307974,0.004856920259999953,LOW_SIGNAL,False
106416833,44,0,0.00030048285,0.003185919,0.0005890264650000001,LOW,LOW,BOTH_LOW,0.99711456385,0.0028854361500000314,LOW_SIGNAL,False
94314224,43,0,0.00064886967,4.0058952e-05,0.0005879885982000001,LOW,LOW,BOTH_LOW,0.999391189282,0.000608810718000008,LOW_SIGNAL,False
33295931,43,0,0.00028125106,0.0033422392,0.000587349874,LOW,LOW,BOTH_LOW,0.99693901186,0.0030609881399999983,LOW_SIGNAL,False
94360388,43,0,0.0005100209,0.001278129,0.00058683171,LOW,LOW,BOTH_LOW,0.9992318919,0.0007681081000000534,LOW_SIGNAL,False
72664211,42,0,0.0006249943,0.00023572885,0.000586067755,LOW,LOW,BOTH_LOW,0.99961073455,0.0003892654499999537,LOW_SIGNAL,False
172568115,49,0,0.00018267569,0.0042031077,0.000584718891,LOW,LOW,BOTH_LOW,0.99597956799,0.004020432010000019,LOW_SIGNAL,False
66429923,46,0,0.00014094866,0.0045746304,0.000584316834,LOW,LOW,BOTH_LOW,0.99556631826,0.004433681740000028,LOW_SIGNAL,False
46893559,44,0,0.00039201375,0.0023146854,0.000584280915,LOW,LOW,BOTH_LOW,0.99807732835,0.0019226716500000407,LOW_SIGNAL,False
105991979,44,0,0.0006204791,0.00024861403,0.0005832925929999999,LOW,LOW,BOTH_LOW,0.99962813493,0.00037186506999997704,LOW_SIGNAL,False
106816819,44,0,8.863691e-05,0.0050317207,0.000582945289,LOW,LOW,BOTH_LOW,0.99505691621,0.004943083789999969,LOW_SIGNAL,False
218275107,47,0,0.0003128824,0.003002625,0.00058185666,LOW,LOW,BOTH_LOW,0.9973102574,0.002689742599999989,LOW_SIGNAL,False
38741913,46,0,2.7917846e-05,0.0055616354,0.0005812896014,LOW,LOW,BOTH_LOW,0.994466282446,0.005533717554000006,LOW_SIGNAL,False
61775653,42,0,0.0005980962,0.0004150199,0.00057978857,LOW,LOW,BOTH_LOW,0.9998169237,0.00018307630000002906,LOW_SIGNAL,False
3335067,48,0,0.0004045669,0.0021346551,0.00057757572,LOW,LOW,BOTH_LOW,0.9982699118,0.0017300881999999795,LOW_SIGNAL,False
73480304,42,0,3.3554847e-05,0.0054711257,0.0005773119323,LOW,LOW,BOTH_LOW,0.994562429147,0.005437570853000007,LOW_SIGNAL,False
105588194,44,0,0.00034243314,0.0026759934,0.0005757891659999999,LOW,LOW,BOTH_LOW,0.99766643974,0.0023335602599999783,LOW_SIGNAL,False
72399758,42,0,0.0006086114,0.00028032853,0.000575783113,LOW,LOW,BOTH_LOW,0.99967171713,0.000328282869999974,LOW_SIGNAL,False
218680433,47,0,0.0005825479,0.0005055686,0.00057484997,LOW,LOW,BOTH_LOW,0.9999230207,7.697929999994635e-05,LOW_SIGNAL,False
107730071,44,1,0.000404629,0.002106584,0.0005748245,LOW,LOW,BOTH_LOW,0.998298045,0.0017019550000000327,LOW_SIGNAL,False
98656512,43,0,8.7824e-05,0.0049510077,0.00057414237,LOW,LOW,BOTH_LOW,0.9951368163,0.004863183700000051,LOW_SIGNAL,False
94302793,43,0,0.00063398405,1.4838325e-05,0.0005720694775,LOW,LOW,BOTH_LOW,0.999380854275,0.0006191457249999921,LOW_SIGNAL,False
72037984,42,0,0.0006320414,3.1692285e-05,0.0005720064885,LOW,LOW,BOTH_LOW,0.999399650885,0.000600349114999954,LOW_SIGNAL,False
21937120,42,0,0.0005019672,0.0011994906,0.0005717195400000001,LOW,LOW,BOTH_LOW,0.9993024766,0.0006975233999999553,LOW_SIGNAL,False
3336389,48,0,0.000376744,0.0023127943,0.00057034903,LOW,LOW,BOTH_LOW,0.9980639497,0.0019360502999999918,LOW_SIGNAL,False
218280167,47,0,1.7810811e-05,0.005528027,0.0005688324299,LOW,LOW,BOTH_LOW,0.994489783811,0.00551021618900005,LOW_SIGNAL,False
105782782,44,0,0.00040238033,0.0020554445,0.000567686747,LOW,LOW,BOTH_LOW,0.99834693583,0.001653064169999996,LOW_SIGNAL,False
155738598,45,0,0.0006304964,3.8757716e-07,0.000567485517716,LOW,LOW,BOTH_LOW,0.99936989117716,0.0006301088228399809,LOW_SIGNAL,False
66423057,46,0,5.3005126e-05,0.0051792082,0.0005656254334000001,LOW,LOW,BOTH_LOW,0.994873796926,0.005126203074000024,LOW_SIGNAL,False
194344660,46,0,1.5818468e-05,0.0055063665,0.0005648732712000001,LOW,LOW,BOTH_LOW,0.994509451968,0.005490548031999998,LOW_SIGNAL,False
155390099,48,0,0.0006165207,9.9762256e-05,0.0005648448556,LOW,LOW,BOTH_LOW,0.999483241556,0.0005167584440000095,LOW_SIGNAL,False
73129219,42,0,0.000627154,9.3021955e-09,0.00056443953021955,LOW,LOW,BOTH_LOW,0.9993728553021956,0.0006271446978044493,LOW_SIGNAL,False
94340970,43,0,5.754146e-06,0.005583527,0.0005635314314,LOW,LOW,BOTH_LOW,0.994422227146,0.005577772853999963,LOW_SIGNAL,False
66422375,46,0,0.00011718622,0.0045748847,0.000562956068,LOW,LOW,BOTH_LOW,0.99554230152,0.004457698479999994,LOW_SIGNAL,False
73454638,42,0,0.00020319494,0.0037872237,0.000561597816,LOW,LOW,BOTH_LOW,0.99641597124,0.0035840287599999687,LOW_SIGNAL,False
106854417,44,0,0.0006217314,8.823925e-06,0.0005604406524999999,LOW,LOW,BOTH_LOW,0.999387092525,0.0006129074749999797,LOW_SIGNAL,False
158375088,49,1,0.00062260067,2.946095e-07,0.00056037006395,LOW,LOW,BOTH_LOW,0.9993776939395,0.0006223060604999553,LOW_SIGNAL,False
159033864,49,1,0.0006222925,1.641819e-06,0.0005602274319000001,LOW,LOW,BOTH_LOW,0.999379349319,0.0006206506810000345,LOW_SIGNAL,False
105434910,44,0,0.0005461718,0.00067133666,0.0005586882859999999,LOW,LOW,BOTH_LOW,0.99987483514,0.00012516486000002658,LOW_SIGNAL,False
175460621,46,0,2.2987297e-05,0.005373462,0.0005580347673,LOW,LOW,BOTH_LOW,0.994649525297,0.0053504747029999855,LOW_SIGNAL,False
77383222,42,0,2.4890847e-05,0.0053309966,0.0005555014223000001,LOW,LOW,BOTH_LOW,0.994693894247,0.005306105752999946,LOW_SIGNAL,False
94289205,43,0,1.3244203e-05,0.0054330616,0.0005552259427,LOW,LOW,BOTH_LOW,0.994580182603,0.005419817397000037,LOW_SIGNAL,False
95780172,43,0,0.0001597286,0.004096385,0.00055339424,LOW,LOW,BOTH_LOW,0.9960633436,0.00393665639999996,LOW_SIGNAL,False
94574824,43,0,0.0006145112,4.5849936e-07,0.0005531059299360001,LOW,LOW,BOTH_LOW,0.99938594729936,0.0006140527006399665,LOW_SIGNAL,False
3509407,46,0,9.71964e-06,0.00544217,0.000552964676,LOW,LOW,BOTH_LOW,0.99456754964,0.005432450359999952,LOW_SIGNAL,False
155664125,45,0,0.0006107608,1.2139004e-05,0.0005508986204,LOW,LOW,BOTH_LOW,0.999401378204,0.0005986217960000095,LOW_SIGNAL,False
13636442,46,0,1.6672364e-05,0.00535095,0.0005501001276000001,LOW,LOW,BOTH_LOW,0.994665722364,0.005334277636000029,LOW_SIGNAL,False
95403699,42,0,0.0001551141,0.004086918,0.00054829449,LOW,LOW,BOTH_LOW,0.9960681961,0.0039318039000000304,LOW_SIGNAL,False
156143463,45,0,0.00060797774,8.930814e-09,0.0005471808590814,LOW,LOW,BOTH_LOW,0.999392031190814,0.0006079688091860103,LOW_SIGNAL,False
158360758,49,1,0.00060319115,6.0287493e-06,0.0005434749099300001,LOW,LOW,BOTH_LOW,0.9994028375993,0.0005971624006999576,LOW_SIGNAL,False
156302066,45,0,0.0006033988,1.2396428e-10,0.0005430589323964279,LOW,LOW,BOTH_LOW,0.9993966013239642,0.0006033986760357601,LOW_SIGNAL,False
125969180,46,0,6.089051e-05,0.0048622973,0.0005410311890000001,LOW,LOW,BOTH_LOW,0.99519859321,0.004801406789999962,LOW_SIGNAL,False
98659414,43,0,0.0001888322,0.0037079556,0.00054074454,LOW,LOW,BOTH_LOW,0.9964808766,0.003519123400000046,LOW_SIGNAL,False
94104463,43,0,0.00040621788,0.00174,0.000539596092,LOW,LOW,BOTH_LOW,0.99866621788,0.0013337821200000155,LOW_SIGNAL,False
70767502,42,0,0.00030312422,0.002648537,0.000537665498,LOW,LOW,BOTH_LOW,0.99765458722,0.00234541278,LOW_SIGNAL,False
106816389,44,0,0.00058690296,8.667072e-05,0.000536879736,LOW,LOW,BOTH_LOW,0.99949976776,0.0005002322399999537,LOW_SIGNAL,False
73264259,42,0,7.59052e-06,0.0052850265,0.000535334118,LOW,LOW,BOTH_LOW,0.99472256402,0.005277435979999967,LOW_SIGNAL,False
71019954,42,0,0.00011991639,0.004265497,0.000534474451,LOW,LOW,BOTH_LOW,0.99585441939,0.0041455806100000325,LOW_SIGNAL,False
73249949,42,0,0.00040620408,0.0016819958,0.000533783252,LOW,LOW,BOTH_LOW,0.99872420828,0.0012757917200000302,LOW_SIGNAL,False
195419435,46,0,0.00018075109,0.003696007,0.000532276681,LOW,LOW,BOTH_LOW,0.99648474409,0.0035152559100000147,LOW_SIGNAL,False
66422371,46,0,0.0002874205,0.0027319486,0.00053187331,LOW,LOW,BOTH_LOW,0.9975554719,0.002444528099999954,LOW_SIGNAL,False
98652752,43,0,4.8456604e-05,0.0048641963,0.0005300305736,LOW,LOW,BOTH_LOW,0.995184260304,0.004815739696000021,LOW_SIGNAL,False
155825285,45,0,0.0005882465,8.854096e-25,0.00052942185,LOW,LOW,BOTH_LOW,0.9994117535,0.0005882465000000003,LOW_SIGNAL,False
196090052,46,0,4.9872517e-05,0.0048322566,0.0005281109253000001,LOW,LOW,BOTH_LOW,0.995217615917,0.004782384083000024,LOW_SIGNAL,False
73262813,42,0,0.00017694867,0.003686143,0.000527868103,LOW,LOW,BOTH_LOW,0.99649080567,0.003509194329999965,LOW_SIGNAL,False
105994274,44,0,1.58361e-05,0.0051282076,0.0005270732500000001,LOW,LOW,BOTH_LOW,0.9948876285,0.00511237149999999,LOW_SIGNAL,False
73255288,42,0,0.0003490324,0.002125697,0.0005266988600000001,LOW,LOW,BOTH_LOW,0.9982233354,0.001776664600000033,LOW_SIGNAL,False
60329468,42,0,2.3931725e-05,0.0050504142,0.0005265799725,LOW,LOW,BOTH_LOW,0.994973517525,0.005026482475000038,LOW_SIGNAL,False
218275140,47,0,5.5187655e-05,0.0047661276,0.0005262816495000001,LOW,LOW,BOTH_LOW,0.995289060055,0.004710939945000048,LOW_SIGNAL,False
73293386,42,0,0.00010780698,0.004287263,0.000525752582,LOW,LOW,BOTH_LOW,0.99582054398,0.0041794560200000275,LOW_SIGNAL,False
94296278,43,0,0.0005680334,0.00014257505,0.0005254875650000001,LOW,LOW,BOTH_LOW,0.99957454165,0.0004254583499999631,LOW_SIGNAL,False
73026544,42,0,1.6151636e-05,0.0050945464,0.0005239911124,LOW,LOW,BOTH_LOW,0.994921605236,0.0050783947639999605,LOW_SIGNAL,False
106841898,44,0,0.0005816344,2.1207534e-06,0.00052368303534,LOW,LOW,BOTH_LOW,0.9994204863534,0.0005795136466000272,LOW_SIGNAL,False
83039412,42,0,3.7877184e-05,0.004883899,0.0005224793656,LOW,LOW,BOTH_LOW,0.995153978184,0.0048460218160000235,LOW_SIGNAL,False
99147036,43,0,5.617238e-05,0.0047187624,0.000522431382,LOW,LOW,BOTH_LOW,0.99533740998,0.004662590020000024,LOW_SIGNAL,False
94940926,43,0,0.0005777307,2.3373746e-05,0.0005222950046,LOW,LOW,BOTH_LOW,0.999445643046,0.0005543569539999682,LOW_SIGNAL,False
73250751,42,0,5.7489535e-05,0.0046825423,0.0005199948115000001,LOW,LOW,BOTH_LOW,0.995374947235,0.004625052765000026,LOW_SIGNAL,False
73187401,42,0,1.3833202e-05,0.0050737793,0.0005198278118,LOW,LOW,BOTH_LOW,0.994940053902,0.005059946097999979,LOW_SIGNAL,False
73270517,42,0,0.0003986569,0.001608829,0.00051967411,LOW,LOW,BOTH_LOW,0.9987898279,0.0012101720999999621,LOW_SIGNAL,False
157574659,49,0,0.00043312667,0.0012906201,0.0005188760130000001,LOW,LOW,BOTH_LOW,0.99914250657,0.000857493429999967,LOW_SIGNAL,False
73252976,42,0,3.795022e-05,0.0048465175,0.000518806948,LOW,LOW,BOTH_LOW,0.99519143272,0.004808567280000009,LOW_SIGNAL,False
195437101,46,0,0.0004822952,0.00084122707,0.000518188387,LOW,LOW,BOTH_LOW,0.99964106813,0.00035893187000002325,LOW_SIGNAL,False
3287409,48,0,0.00057092786,4.1762243e-05,0.0005180112982999999,LOW,LOW,BOTH_LOW,0.999470834383,0.0005291656170000048,LOW_SIGNAL,False
196255811,46,0,5.1054514e-05,0.004714264,0.0005173754626,LOW,LOW,BOTH_LOW,0.995336790514,0.004663209485999964,LOW_SIGNAL,False
218284856,47,0,0.00026932787,0.0027297488,0.0005153699630000001,LOW,LOW,BOTH_LOW,0.99753957907,0.0024604209299999846,LOW_SIGNAL,False
94590977,43,0,4.003478e-05,0.0047923657,0.000515267872,LOW,LOW,BOTH_LOW,0.99524766908,0.004752330920000047,LOW_SIGNAL,False
98657151,43,0,0.00050419586,0.0006117252,0.000514948794,LOW,LOW,BOTH_LOW,0.99989247066,0.00010752934000002323,LOW_SIGNAL,False
3302061,48,0,0.0005713892,3.060148e-19,0.00051425028,LOW,LOW,BOTH_LOW,0.9994286108,0.0005713891999999943,LOW_SIGNAL,False
155821960,45,0,0.00043479895,0.0012280535,0.000514124405,LOW,LOW,BOTH_LOW,0.99920674545,0.000793254550000011,LOW_SIGNAL,False
72755708,42,0,0.000571096,1.7009728e-15,0.0005139864000001702,LOW,LOW,BOTH_LOW,0.9994289040000017,0.0005710959999982723,LOW_SIGNAL,False
33056743,42,0,0.00045618694,0.0010336746,0.0005139357060000001,LOW,LOW,BOTH_LOW,0.99942251234,0.0005774876599999867,LOW_SIGNAL,False
105997028,44,0,2.056225e-05,0.0049510547,0.0005136114949999999,LOW,LOW,BOTH_LOW,0.99506950755,0.00493049244999999,LOW_SIGNAL,False
194350837,46,0,0.0005694735,3.6407353e-06,0.00051289022353,LOW,LOW,BOTH_LOW,0.9994341672353,0.0005658327647000139,LOW_SIGNAL,False
94105190,43,0,3.3106233e-05,0.004829357,0.0005127313097,LOW,LOW,BOTH_LOW,0.995203749233,0.0047962507669999654,LOW_SIGNAL,False
94318047,43,0,0.0005681696,5.4702723e-06,0.00051189966723,LOW,LOW,BOTH_LOW,0.9994373006723,0.0005626993277000336,LOW_SIGNAL,False
155815790,45,0,0.0005684312,5.4360663e-07,0.000511642440663,LOW,LOW,BOTH_LOW,0.99943211240663,0.0005678875933700089,LOW_SIGNAL,False
196257183,46,0,4.1457737e-05,0.0047312304,0.0005104350033,LOW,LOW,BOTH_LOW,0.995310227337,0.004689772662999969,LOW_SIGNAL,False
117341490,45,0,0.00040806126,0.0014251405,0.0005097691840000001,LOW,LOW,BOTH_LOW,0.99898292076,0.0010170792400000517,LOW_SIGNAL,False
80913859,42,0,6.805916e-05,0.004485049,0.000509758144,LOW,LOW,BOTH_LOW,0.99558301016,0.004416989840000052,LOW_SIGNAL,False
73229875,42,0,6.1563594e-05,0.004542755,0.0005096827346,LOW,LOW,BOTH_LOW,0.995518808594,0.004481191406000007,LOW_SIGNAL,False
72391022,42,0,0.0003689113,0.0017727711,0.00050929728,LOW,LOW,BOTH_LOW,0.9985961402,0.001403859800000018,LOW_SIGNAL,False
91959897,43,0,6.6751716e-05,0.0044808774,0.0005081642844,LOW,LOW,BOTH_LOW,0.995585874316,0.004414125684000014,LOW_SIGNAL,False
105835589,44,0,2.2255286e-05,0.0048813205,0.0005081618074000001,LOW,LOW,BOTH_LOW,0.995140934786,0.004859065214000036,LOW_SIGNAL,False
194334240,46,0,0.00056300336,6.443939e-15,0.0005067030240006444,LOW,LOW,BOTH_LOW,0.9994369966400064,0.0005630033599935969,LOW_SIGNAL,False
218023183,47,0,0.000490663,0.0006458622,0.00050618292,LOW,LOW,BOTH_LOW,0.9998448008,0.0001551991999999558,LOW_SIGNAL,False
94596056,43,0,3.8854407e-05,0.004691373,0.0005041062663000001,LOW,LOW,BOTH_LOW,0.995347481407,0.004652518592999977,LOW_SIGNAL,False
66428743,46,0,3.1351552e-05,0.004757872,0.0005040035968,LOW,LOW,BOTH_LOW,0.995273479552,0.004726520448000038,LOW_SIGNAL,False
99952386,42,0,6.300926e-05,0.004472734,0.000503981734,LOW,LOW,BOTH_LOW,0.99559027526,0.0044097247400000095,LOW_SIGNAL,False
73041603,42,0,0.0005584041,1.0028114e-05,0.0005035665014,LOW,LOW,BOTH_LOW,0.999451624014,0.0005483759859999937,LOW_SIGNAL,False
73025819,42,0,3.373639e-05,0.00473011,0.000503373751,LOW,LOW,BOTH_LOW,0.99530362639,0.004696373609999971,LOW_SIGNAL,False
7917625,42,0,4.6890324e-05,0.0046098563,0.0005031869216000001,LOW,LOW,BOTH_LOW,0.995437034024,0.004562965976000033,LOW_SIGNAL,False
